subject_id,trial_name,known_learnrelquest,pair_learnrelquest,trial_ind_learnrelquest,rt_learnrelquest,response_learnrelquest,acc_learnrelquest,trial_index,type
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[1, 7]",6.0,1.198,0,1.0,219,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 6]",7.0,0.894,0,1.0,220,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[7, 0]",8.0,3.979,0,1.0,221,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[1, 4]",9.0,1.455,0,1.0,222,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[0, 5]",10.0,1.268,1,1.0,223,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[2, 0]",11.0,1.532,0,0.0,224,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[0, 7]",12.0,1.182,1,0.0,225,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[5, 4]",13.0,1.283,1,1.0,226,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[2, 5]",14.0,0.817,0,0.0,227,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[5, 3]",15.0,0.983,0,1.0,228,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[5, 6]",16.0,1.802,0,1.0,229,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[6, 5]",17.0,1.1,0,1.0,230,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[7, 2]",18.0,3.789,0,0.0,231,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[2, 6]",19.0,2.291,1,0.0,232,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,1.0,"[3, 5]",20.0,1.017,0,1.0,233,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[0, 2]",21.0,0.593,0,0.0,234,second
Q36qn1sdyeuj9vfy53b7ttbpfQ,learn_relquest,0.0,"[3, 1]",22.0,0.508,1,1.0,235,second
