subject_id,group_name,nb_learn_passes,nb_learn_blocks,type,nodepos_learnanim,trial_ind,relation_learnanim,learnpass_ind,trial_name,nodepos_drawtest,relation_drawtest,nb_attempts_drawtest,acc_drawtest,attempts_drawtest,attemptout_drawtest
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[423.96045574204925, 200.55673563946806], [214.18781424256065, 134.2586294951216], [777.20763259668, 542.9255894276496], [672.3213118469357, 509.77653635547637], [429.3996172752738, 548.3647509608742], [606.0232057025892, 719.549177854965], [572.874152630416, 824.4354986047093], [467.98783188067165, 791.286445532536]]",8.0,"[0, 7]",,draw_test,"[[700.6718127230732, 457.97761280888653], [794.7647711974337, 259.114556497408], [313.6228394628739, 761.6107669574833], [360.6693187000541, 662.179238801744], [355.3307490186752, 416.2697032530852], [161.80626238857553, 568.0862803273836], [62.374734232836246, 521.0398010902034], [109.42121347001643, 421.60827293446414]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[423.96045574204925, 200.55673563946806], [214.18781424256065, 134.2586294951216], [777.20763259668, 542.9255894276496], [672.3213118469357, 509.77653635547637], [429.3996172752738, 548.3647509608742], [606.0232057025892, 719.549177854965], [572.874152630416, 824.4354986047093], [467.98783188067165, 791.286445532536]]",8.0,"[0, 7]",,draw_test,"[[289.57150343881864, 257.22371128398845], [78.38061101630399, 318.85492868054683], [773.5845056804064, 345.1521689133864], [667.989059469149, 375.9677776116656], [487.61377574491354, 543.1944412194813], [729.6202768657074, 587.1586700341802], [760.4358855639866, 692.7541162454376], [654.8404393527293, 723.5697249437168]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[423.96045574204925, 200.55673563946806], [214.18781424256065, 134.2586294951216], [777.20763259668, 542.9255894276496], [672.3213118469357, 509.77653635547637], [429.3996172752738, 548.3647509608742], [606.0232057025892, 719.549177854965], [572.874152630416, 824.4354986047093], [467.98783188067165, 791.286445532536]]",8.0,"[0, 7]",,draw_test,"[[199.39003955288703, 459.7287062190451], [119.56258970944023, 664.7349945408719], [564.0512275616074, 129.5435794188382], [524.137502639884, 232.0467235797516], [546.8131969573507, 476.96673682330186], [729.1437909617109, 311.8741734231985], [831.6469351226242, 351.7878983449219], [791.7332102009009, 454.2910425058353]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[423.96045574204925, 200.55673563946806], [214.18781424256065, 134.2586294951216], [777.20763259668, 542.9255894276496], [672.3213118469357, 509.77653635547637], [429.3996172752738, 548.3647509608742], [606.0232057025892, 719.549177854965], [572.874152630416, 824.4354986047093], [467.98783188067165, 791.286445532536]]",8.0,"[0, 7]",,draw_test,"[[686.5263441508279, 366.6016275779668], [702.1642126208332, 147.1581107684816], [435.807090401332, 789.850792726932], [443.6260246363347, 680.1290343221893], [349.5421347015974, 452.86658327770147], [224.18250782684947, 664.491165852184], [114.46074942210689, 656.6722316171813], [122.27968365710954, 546.9504732124387]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[423.96045574204925, 200.55673563946806], [214.18781424256065, 134.2586294951216], [777.20763259668, 542.9255894276496], [672.3213118469357, 509.77653635547637], [429.3996172752738, 548.3647509608742], [606.0232057025892, 719.549177854965], [572.874152630416, 824.4354986047093], [467.98783188067165, 791.286445532536]]",8.0,"[0, 7]",,draw_test,"[[541.6535089514265, 216.5484326527432], [385.90991418449784, 61.16525245271407], [697.7575182852547, 683.05838781973], [619.8857209017904, 605.3667977197155], [386.4505360348472, 527.8554149031507], [464.5025407017612, 761.1103924866442], [386.81095060174664, 838.9821898701085], [308.93915321828234, 761.290599770094]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[423.96045574204925, 200.55673563946806], [214.18781424256065, 134.2586294951216], [777.20763259668, 542.9255894276496], [672.3213118469357, 509.77653635547637], [429.3996172752738, 548.3647509608742], [606.0232057025892, 719.549177854965], [572.874152630416, 824.4354986047093], [467.98783188067165, 791.286445532536]]",8.0,"[0, 7]",,draw_test,"[[578.6971777368475, 665.2603921825153], [796.8770466501371, 637.0195564834828], [114.09660421123567, 503.5621946672907], [223.18653866788048, 489.44177681777444], [427.2459897316539, 352.11100666209705], [194.94570296884797, 271.2619079044848], [180.82528511933174, 162.17197344783995], [289.91521957597655, 148.0515555983237]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[511.2174831742577, 693.2127047541092], [728.2818311932019, 729.0326547695776], [112.90873715183761, 404.50845670422814], [221.44091116130974, 422.41843171196234], [456.4152341879882, 349.7062077179586], [257.2608611767781, 205.35408369301805], [275.1708361845124, 96.82190968354595], [383.7030101939845, 114.73188469128017]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[259.4447400467847, 613.0603964921052], [323.9700237277034, 823.3851163086235], [340.7188925014658, 127.88567317814966], [372.9815343419251, 233.04803308640888], [542.6691779311029, 411.110111062468], [583.3062541584435, 168.5227494054902], [688.4686140667027, 136.2601075650309], [720.731255907162, 241.42246747329008]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[700.6718127230732, 457.97761280888653], [794.7647711974337, 259.114556497408], [313.6228394628739, 761.6107669574833], [360.6693187000541, 662.179238801744], [355.3307490186752, 416.2697032530852], [161.80626238857553, 568.0862803273836], [62.374734232836246, 521.0398010902034], [109.42121347001643, 421.60827293446414]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[289.57150343881864, 257.22371128398845], [78.38061101630399, 318.85492868054683], [773.5845056804064, 345.1521689133864], [667.989059469149, 375.9677776116656], [487.61377574491354, 543.1944412194813], [729.6202768657074, 587.1586700341802], [760.4358855639866, 692.7541162454376], [654.8404393527293, 723.5697249437168]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[199.39003955288703, 459.7287062190451], [119.56258970944023, 664.7349945408719], [564.0512275616074, 129.5435794188382], [524.137502639884, 232.0467235797516], [546.8131969573507, 476.96673682330186], [729.1437909617109, 311.8741734231985], [831.6469351226242, 351.7878983449219], [791.7332102009009, 454.2910425058353]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[686.5263441508279, 366.6016275779668], [702.1642126208332, 147.1581107684816], [435.807090401332, 789.850792726932], [443.6260246363347, 680.1290343221893], [349.5421347015974, 452.86658327770147], [224.18250782684947, 664.491165852184], [114.46074942210689, 656.6722316171813], [122.27968365710954, 546.9504732124387]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[541.6535089514265, 216.5484326527432], [385.90991418449784, 61.16525245271407], [697.7575182852547, 683.05838781973], [619.8857209017904, 605.3667977197155], [386.4505360348472, 527.8554149031507], [464.5025407017612, 761.1103924866442], [386.81095060174664, 838.9821898701085], [308.93915321828234, 761.290599770094]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[209.15561343144861, 380.0430027915851], [68.64050113806346, 549.3223672078582], [659.465202434492, 181.9993862524242], [589.2076462877993, 266.6390684605607], [533.3322162025506, 506.1759890235263], [758.4870107040723, 407.15418075394587], [843.1266929122088, 477.4117369006385], [772.8691367655163, 562.051419108775]]",8.0,"[0, 7]",,draw_test,"[[578.6971777368475, 665.2603921825153], [796.8770466501371, 637.0195564834828], [114.09660421123567, 503.5621946672907], [223.18653866788048, 489.44177681777444], [427.2459897316539, 352.11100666209705], [194.94570296884797, 271.2619079044848], [180.82528511933174, 162.17197344783995], [289.91521957597655, 148.0515555983237]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[511.2174831742577, 693.2127047541092], [728.2818311932019, 729.0326547695776], [112.90873715183761, 404.50845670422814], [221.44091116130974, 422.41843171196234], [456.4152341879882, 349.7062077179586], [257.2608611767781, 205.35408369301805], [275.1708361845124, 96.82190968354595], [383.7030101939845, 114.73188469128017]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[259.4447400467847, 613.0603964921052], [323.9700237277034, 823.3851163086235], [340.7188925014658, 127.88567317814966], [372.9815343419251, 233.04803308640888], [542.6691779311029, 411.110111062468], [583.3062541584435, 168.5227494054902], [688.4686140667027, 136.2601075650309], [720.731255907162, 241.42246747329008]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[700.6718127230732, 457.97761280888653], [794.7647711974337, 259.114556497408], [313.6228394628739, 761.6107669574833], [360.6693187000541, 662.179238801744], [355.3307490186752, 416.2697032530852], [161.80626238857553, 568.0862803273836], [62.374734232836246, 521.0398010902034], [109.42121347001643, 421.60827293446414]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[289.57150343881864, 257.22371128398845], [78.38061101630399, 318.85492868054683], [773.5845056804064, 345.1521689133864], [667.989059469149, 375.9677776116656], [487.61377574491354, 543.1944412194813], [729.6202768657074, 587.1586700341802], [760.4358855639866, 692.7541162454376], [654.8404393527293, 723.5697249437168]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[199.39003955288703, 459.7287062190451], [119.56258970944023, 664.7349945408719], [564.0512275616074, 129.5435794188382], [524.137502639884, 232.0467235797516], [546.8131969573507, 476.96673682330186], [729.1437909617109, 311.8741734231985], [831.6469351226242, 351.7878983449219], [791.7332102009009, 454.2910425058353]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[686.5263441508279, 366.6016275779668], [702.1642126208332, 147.1581107684816], [435.807090401332, 789.850792726932], [443.6260246363347, 680.1290343221893], [349.5421347015974, 452.86658327770147], [224.18250782684947, 664.491165852184], [114.46074942210689, 656.6722316171813], [122.27968365710954, 546.9504732124387]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[541.6535089514265, 216.5484326527432], [385.90991418449784, 61.16525245271407], [697.7575182852547, 683.05838781973], [619.8857209017904, 605.3667977197155], [386.4505360348472, 527.8554149031507], [464.5025407017612, 761.1103924866442], [386.81095060174664, 838.9821898701085], [308.93915321828234, 761.290599770094]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[284.7552191650807, 261.3358475840747], [75.1877900615188, 328.2797992072315], [770.8340289953612, 337.01537344132305], [666.0503144435803, 370.4873492529015], [489.9548611515968, 542.2150154278391], [732.9942660667372, 580.0547783564633], [766.4662418783155, 684.8384929082442], [661.6825273265345, 718.3104687198227]]",8.0,"[0, 7]",,draw_test,"[[578.6971777368475, 665.2603921825153], [796.8770466501371, 637.0195564834828], [114.09660421123567, 503.5621946672907], [223.18653866788048, 489.44177681777444], [427.2459897316539, 352.11100666209705], [194.94570296884797, 271.2619079044848], [180.82528511933174, 162.17197344783995], [289.91521957597655, 148.0515555983237]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[511.2174831742577, 693.2127047541092], [728.2818311932019, 729.0326547695776], [112.90873715183761, 404.50845670422814], [221.44091116130974, 422.41843171196234], [456.4152341879882, 349.7062077179586], [257.2608611767781, 205.35408369301805], [275.1708361845124, 96.82190968354595], [383.7030101939845, 114.73188469128017]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[259.4447400467847, 613.0603964921052], [323.9700237277034, 823.3851163086235], [340.7188925014658, 127.88567317814966], [372.9815343419251, 233.04803308640888], [542.6691779311029, 411.110111062468], [583.3062541584435, 168.5227494054902], [688.4686140667027, 136.2601075650309], [720.731255907162, 241.42246747329008]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[700.6718127230732, 457.97761280888653], [794.7647711974337, 259.114556497408], [313.6228394628739, 761.6107669574833], [360.6693187000541, 662.179238801744], [355.3307490186752, 416.2697032530852], [161.80626238857553, 568.0862803273836], [62.374734232836246, 521.0398010902034], [109.42121347001643, 421.60827293446414]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[289.57150343881864, 257.22371128398845], [78.38061101630399, 318.85492868054683], [773.5845056804064, 345.1521689133864], [667.989059469149, 375.9677776116656], [487.61377574491354, 543.1944412194813], [729.6202768657074, 587.1586700341802], [760.4358855639866, 692.7541162454376], [654.8404393527293, 723.5697249437168]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[199.39003955288703, 459.7287062190451], [119.56258970944023, 664.7349945408719], [564.0512275616074, 129.5435794188382], [524.137502639884, 232.0467235797516], [546.8131969573507, 476.96673682330186], [729.1437909617109, 311.8741734231985], [831.6469351226242, 351.7878983449219], [791.7332102009009, 454.2910425058353]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[686.5263441508279, 366.6016275779668], [702.1642126208332, 147.1581107684816], [435.807090401332, 789.850792726932], [443.6260246363347, 680.1290343221893], [349.5421347015974, 452.86658327770147], [224.18250782684947, 664.491165852184], [114.46074942210689, 656.6722316171813], [122.27968365710954, 546.9504732124387]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[541.6535089514265, 216.5484326527432], [385.90991418449784, 61.16525245271407], [697.7575182852547, 683.05838781973], [619.8857209017904, 605.3667977197155], [386.4505360348472, 527.8554149031507], [464.5025407017612, 761.1103924866442], [386.81095060174664, 838.9821898701085], [308.93915321828234, 761.290599770094]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[206.72088204211454, 389.0469790278345], [72.59745666429174, 563.4342112580629], [649.3549650279886, 174.39593994520055], [582.2932523390771, 261.58955606031475], [535.3634430763684, 503.03850097945457], [756.6804845693055, 395.71298143813755], [843.8741006844197, 462.7746941270489], [776.8123879955083, 549.968310242163]]",8.0,"[0, 7]",,draw_test,"[[578.6971777368475, 665.2603921825153], [796.8770466501371, 637.0195564834828], [114.09660421123567, 503.5621946672907], [223.18653866788048, 489.44177681777444], [427.2459897316539, 352.11100666209705], [194.94570296884797, 271.2619079044848], [180.82528511933174, 162.17197344783995], [289.91521957597655, 148.0515555983237]]","[0, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[613.8566957455481, 260.1290352387946], [518.4254793621628, 61.90471044592891], [606.4948037194531, 752.0089012079112], [558.7791955277604, 652.8967388114784], [364.23581674794224, 502.3880222103054], [360.55487073489473, 748.3279551948638], [261.4427083384619, 796.0435633865565], [213.7271001467692, 696.9314009901236]]","[1, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[617.4297854564288, 263.2722116501826], [525.7768313950723, 63.27287162170438], [600.7363535506636, 754.9238457684958], [554.9098765199853, 654.9241757542566], [363.25725244438974, 500.7513127564565], [354.910536491507, 746.577129815613], [254.91086647726792, 792.4036068462913], [209.08438944658968, 692.4039368320522]]","[1, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[373.1840683854368, 688.7452882261487], [538.3758186036041, 834.0438968218905], [188.099176544844, 232.95632081649737], [270.69505165392764, 305.6056251143683], [508.53610616996605, 368.30835860102655], [415.9936602496696, 140.41387489620095], [488.6429645475405, 57.817999787117316], [571.2388396566242, 130.46730408498826]]","[1, 7]",1.0,0.0,"[[7, 0]]",12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[697.3717582151149, 408.6815629825775], [750.654202851855, 195.23137887974582], [377.3566848388032, 782.2994865515008], [403.99790715717324, 675.574394500085], [350.5552597424974, 435.48298807888324], [190.54772305434156, 622.2919498633448], [83.8226310029257, 595.6507275449749], [110.46385332129572, 488.92563549355907]]","[1, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[253.69902149376838, 606.095886677055], [310.6120634448318, 818.6068408791302], [352.3838917937168, 124.16093632184123], [380.84041276924853, 230.41641342287886], [544.0089318213495, 414.47084664942236], [593.3513669713237, 173.50337147181546], [699.6068440723612, 145.04685049628375], [728.063365047893, 251.30232759732132]]","[1, 7]",1.0,0.0,"[[7, 0]]",12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[352.9059078093974, 218.75827093346072], [132.923371736899, 215.9862999538205], [790.0990089747538, 444.28474896523954], [680.1077409385047, 442.8987634754194], [458.73921937618616, 550.1180605320284], [677.3357699588644, 662.8812995479178], [675.9497844690443, 772.872567584167], [565.9585164327951, 771.4865820943468]]","[1, 7]",0.0,1.0,[],12.0
Q894kmcghdp4j3uq6wv8pb4o4Q,rotational,2.0,4.0,,"[[631.6187679335496, 622.9584433738331], [834.2787063954582, 537.3491603338762], [140.68960796977575, 591.5170709918383], [242.01957720073, 548.7124294718599], [401.87487414266013, 361.7731772009487], [156.41029416077316, 346.05249100995127], [113.60565264079469, 244.72252177899702], [214.93562187174896, 201.9178802590186]]",9.0,"[1, 7]",,draw_test,"[[207.39096638499782, 386.4322659803358], [71.39850086949616, 559.3659218227284], [652.3095532583939, 176.55741981105223], [584.313320500643, 263.02424773224857], [534.7876829063375, 503.95413633239195], [757.2469763430356, 399.0167132477502], [843.713804264232, 467.012946005501], [775.7175715064811, 553.4797739266974]]","[1, 7]",0.0,1.0,[],12.0
